latitude,longitude,radius,addition_date,geohash
-6.993806362,107.6388717,0.01,29/01/2023,
-6.993741989,107.6366615,0.08,29/01/2023,
-6.993741989,107.6387215,0.08,29/01/2023,
-6.993677616,107.6365113,0.01,29/01/2023,
-6.991853714,106.5558815,0.08,29/01/2023,
-6.991789341,106.5555596,0.01,29/01/2023,
-6.991789341,106.5557742,0.01,29/01/2023,
-6.991746426,106.5557313,0.01,29/01/2023,
-6.991682053,106.5558815,0.08,29/01/2023,
-6.990673542,110.4245496,0.01,29/01/2023,
-6.990652084,110.4244423,0.08,29/01/2023,
-6.990480423,107.5511742,0.08,29/01/2023,
-6.990072727,110.4247212,0.01,29/01/2023,
-6.986532211,106.5624046,0.08,29/01/2023,
-6.983978748,110.3909898,0.01,29/01/2023,
-6.982584,110.4601479,0.08,29/01/2023,
-6.977949142,107.8357887,0.08,29/01/2023,
-6.977434158,107.7588844,0.08,29/01/2023,
-6.977412701,106.8305612,0.01,29/01/2023,
-6.977369785,107.7589917,0.01,29/01/2023,
-6.976082325,109.6276546,0.01,29/01/2023,
-6.974859238,107.8340721,0.08,29/01/2023,
-6.974794865,107.8341365,0.01,29/01/2023,
-6.974687576,110.3331184,0.08,29/01/2023,
-6.972112656,106.8610954,0.08,29/01/2023,
-6.972091198,106.8611598,0.01,29/01/2023,
-6.971597672,107.6510811,0.08,29/01/2023,
-6.971318722,107.7904487,0.01,29/01/2023,
-6.971254349,107.5576973,0.08,29/01/2023,
-6.970460415,107.762897,0.01,29/01/2023,
-6.970396042,107.7630043,0.08,29/01/2023,
-6.969022751,109.6073341,0.08,29/01/2023,
-6.967821121,107.6366615,0.08,29/01/2023,
-6.96644783,110.4189491,0.08,29/01/2023,
-6.966104507,107.6119423,0.08,29/01/2023,
-6.965396404,107.784698,0.01,29/01/2023,
-6.965246201,106.9081306,0.08,29/01/2023,
-6.965224743,106.9082808,0.01,29/01/2023,
-6.964044571,107.5769234,0.08,29/01/2023,
-6.963186264,107.6356316,0.08,29/01/2023,
-6.962993145,106.8349814,0.01,29/01/2023,
-6.962177753,107.7764583,0.01,29/01/2023,
-6.962156296,107.6366615,0.08,29/01/2023,
-6.962156296,107.7763939,0.08,29/01/2023,
-6.961126328,106.939373,0.08,29/01/2023,
-6.961126328,106.9390297,0.08,29/01/2023,
-6.960976124,106.7749,0.01,29/01/2023,
-6.960268021,110.4192924,0.08,29/01/2023,
-6.957521439,107.7805138,0.08,29/01/2023,
-6.95428133,107.6429486,0.01,29/01/2023,
-6.954259872,107.6428413,0.08,29/01/2023,
-6.952543259,106.5572548,0.08,29/01/2023,
-6.952221394,107.8196311,0.01,29/01/2023,
-6.952199936,107.8196526,0.08,29/01/2023,
-6.949281693,107.6085091,0.08,29/01/2023,
-6.948788166,107.5931239,0.01,29/01/2023,
-6.948766708,107.5930595,0.08,29/01/2023,
-6.948080063,107.5123787,0.08,29/01/2023,
-6.948080063,107.6407814,0.08,29/01/2023,
-6.946706772,107.6558876,0.08,29/01/2023,
-6.946020126,107.5758934,0.08,29/01/2023,
-6.944990158,107.6291084,0.08,29/01/2023,
-6.944818497,107.6291084,0.08,29/01/2023,
-6.943788528,107.5745201,0.08,29/01/2023,
-6.941213608,107.6641273,0.08,29/01/2023,
-6.94119215,107.6642346,0.01,29/01/2023,
-6.941149235,107.6642346,0.01,29/01/2023,
-6.941149235,107.6642776,0.01,29/01/2023,
-6.941106319,107.6642346,0.01,29/01/2023,
-6.941106319,107.6643205,0.01,29/01/2023,
-6.941106319,107.6642776,0.01,29/01/2023,
-6.941063404,107.6642776,0.01,29/01/2023,
-6.941041946,107.6641273,0.08,29/01/2023,
-6.941041946,107.6644707,0.08,29/01/2023,
-6.940698624,107.5940895,0.08,29/01/2023,
-6.93778038,107.6346016,0.08,29/01/2023,
-6.937758923,107.634666,0.01,29/01/2023,
-6.937758923,107.6347089,0.01,29/01/2023,
-6.93677187,107.5839829,0.01,29/01/2023,
-6.936578751,107.1374702,0.08,29/01/2023,
-6.936557293,107.1375346,0.01,29/01/2023,
-6.936235428,107.7290154,0.08,29/01/2023,
-6.93520546,107.5831032,0.08,29/01/2023,
-6.934347153,107.642498,0.08,29/01/2023,
-6.932630539,107.5498009,0.08,29/01/2023,
-6.932265759,107.5584483,0.01,29/01/2023,
-6.932115555,107.719059,0.08,29/01/2023,
-6.932051182,107.7192092,0.01,29/01/2023,
-6.932008266,107.6165557,0.01,29/01/2023,
-6.931943893,107.6164055,0.08,29/01/2023,
-6.931943893,107.5758934,0.08,29/01/2023,
-6.931622028,107.5577188,0.01,29/01/2023,
-6.931600571,107.5576973,0.08,29/01/2023,
-6.931257248,107.5964928,0.08,29/01/2023,
-6.927480698,107.750988,0.08,29/01/2023,
-6.927309036,107.611599,0.08,29/01/2023,
-6.926450729,107.6394081,0.08,29/01/2023,
-6.926450729,107.6218987,0.08,29/01/2023,
-6.924283504,107.716248,0.01,29/01/2023,
-6.924219131,107.7163124,0.08,29/01/2023,
-6.923875809,107.5927162,0.08,29/01/2023,
-6.923017502,107.6050758,0.08,29/01/2023,
-6.922674179,107.6397514,0.08,29/01/2023,
-6.922330856,107.6644707,0.08,29/01/2023,
-6.91906929,107.6260185,0.08,29/01/2023,
-6.916902065,107.4874663,0.01,29/01/2023,
-6.916837692,107.4873161,0.08,29/01/2023,
-6.916837692,107.5896263,0.08,29/01/2023,
-6.916151047,107.6589775,0.08,29/01/2023,
-6.915636063,107.6002693,0.08,29/01/2023,
-6.914627552,107.6981378,0.01,29/01/2023,
-6.914606094,107.6981163,0.08,29/01/2023,
-6.913232803,107.5576973,0.08,29/01/2023,
-6.912717819,107.5662804,0.08,29/01/2023,
-6.912031174,107.6253319,0.08,29/01/2023,
-6.912031174,107.6256752,0.08,29/01/2023,
-6.911365986,107.7007985,0.01,29/01/2023,
-6.911344528,107.7008629,0.08,29/01/2023,
-6.911323071,107.7007127,0.01,29/01/2023,
-6.910507679,107.5577188,0.01,29/01/2023,
-6.910486221,107.5576973,0.08,29/01/2023,
-6.910142899,107.4722099,0.08,29/01/2023,
-6.909799576,107.5731468,0.08,29/01/2023,
-6.909456253,106.9067574,0.08,29/01/2023,
-6.908769608,107.6112556,0.08,29/01/2023,
-6.908254623,106.9184303,0.08,29/01/2023,
-6.90810442,107.5845838,0.01,29/01/2023,
-6.908082962,107.5844765,0.08,29/01/2023,
-6.907911301,107.6088524,0.08,29/01/2023,
-6.907567978,107.5824165,0.08,29/01/2023,
-6.907117367,107.6450086,0.01,29/01/2023,
-6.907074451,107.6450086,0.01,29/01/2023,
-6.907052994,107.6449013,0.08,29/01/2023,
-6.905679703,107.5975227,0.08,29/01/2023,
-6.905400753,107.5196528,0.01,29/01/2023,
-6.90533638,107.5195885,0.08,29/01/2023,
-6.904306412,107.5398445,0.08,29/01/2023,
-6.903297901,107.6435494,0.01,29/01/2023,
-6.903276443,107.643528,0.08,29/01/2023,
-6.900937557,109.6651196,0.01,29/01/2023,
-6.900122166,107.6346231,0.01,29/01/2023,
-6.900014877,109.655056,0.08,29/01/2023,
-6.899671555,107.5024223,0.08,29/01/2023,
-6.899328232,107.6273918,0.08,29/01/2023,
-6.898963451,107.6056552,0.01,29/01/2023,
-6.898469925,107.5885963,0.08,29/01/2023,
-6.898126602,109.6186638,0.08,29/01/2023,
-6.898126602,109.6183205,0.08,29/01/2023,
-6.898105145,109.6185136,0.01,29/01/2023,
-6.898105145,109.6184707,0.01,29/01/2023,
-6.898062229,109.6185136,0.01,29/01/2023,
-6.898062229,109.6184707,0.01,29/01/2023,
-6.897611618,106.8164635,0.08,29/01/2023,
-6.897547245,106.816442,0.01,29/01/2023,
-6.897547245,106.8163991,0.01,29/01/2023,
-6.897439957,106.8164635,0.08,29/01/2023,
-6.897268295,109.6722221,0.08,29/01/2023,
-6.897246838,109.6722865,0.01,29/01/2023,
-6.895895004,112.0500755,0.08,29/01/2023,
-6.895573139,107.6268983,0.01,29/01/2023,
-6.895401478,109.658854,0.01,29/01/2023,
-6.895401478,109.6588111,0.01,29/01/2023,
-6.89538002,109.6588326,0.08,29/01/2023,
-6.894199848,107.5547576,0.01,29/01/2023,
-6.894199848,107.5548005,0.01,29/01/2023,
-6.894178391,107.5546074,0.08,29/01/2023,
-6.894178391,107.5549507,0.08,29/01/2023,
-6.894156933,107.5548005,0.01,29/01/2023,
-6.894028187,107.5569892,0.01,29/01/2023,
-6.894006729,107.5570107,0.08,29/01/2023,
-6.893835068,106.7848778,0.08,29/01/2023,
-6.893663406,106.8089104,0.08,29/01/2023,
-6.892805099,107.6229286,0.08,29/01/2023,
-6.890058517,107.5961494,0.08,29/01/2023,
-6.889371872,107.6191521,0.08,29/01/2023,
-6.889307499,107.6190019,0.01,29/01/2023,
-6.889200211,109.6873283,0.08,29/01/2023,
-6.889135838,109.6873498,0.01,29/01/2023,
-6.888706684,109.6772218,0.01,29/01/2023,
-6.888706684,109.6771789,0.01,29/01/2023,
-6.888685226,109.677372,0.08,29/01/2023,
-6.888685226,109.6770287,0.08,29/01/2023,
-6.888449192,107.5932527,0.01,29/01/2023,
-6.888341904,107.6160622,0.08,29/01/2023,
-6.886174679,109.6658492,0.01,29/01/2023,
-6.885766983,107.5219917,0.08,29/01/2023,
-6.885488033,107.5853992,0.01,29/01/2023,
-6.885445118,107.5853992,0.01,29/01/2023,
-6.88542366,107.5855064,0.08,29/01/2023,
-6.884908676,107.5813866,0.08,29/01/2023,
-6.884737015,107.5831032,0.08,29/01/2023,
-6.884715557,107.5832534,0.01,29/01/2023,
-6.883385181,107.6257825,0.01,29/01/2023,
-6.883363724,109.6687889,0.08,29/01/2023,
-6.883342266,109.6687245,0.01,29/01/2023,
-6.88284874,107.5532341,0.08,29/01/2023,
-6.882827282,107.5532985,0.01,29/01/2023,
-6.882097721,107.5830388,0.01,29/01/2023,
-6.881475449,107.6315117,0.08,29/01/2023,
-6.881453991,107.6314473,0.01,29/01/2023,
-6.88136816,107.5970721,0.01,29/01/2023,
-6.881303787,107.5971794,0.08,29/01/2023,
-6.880788803,109.6677589,0.08,29/01/2023,
-6.880767345,109.6676517,0.01,29/01/2023,
-6.880767345,109.6676946,0.01,29/01/2023,
-6.877934933,109.6737885,0.01,29/01/2023,
-6.877012253,107.5436211,0.08,29/01/2023,
-6.876862049,107.5435138,0.01,29/01/2023,
-6.876840591,107.5436211,0.08,29/01/2023,
-6.871540546,108.9024282,0.01,29/01/2023,
-6.871519089,108.9024925,0.08,29/01/2023,
-6.869115829,107.5934029,0.08,29/01/2023,
-6.868600845,107.5594139,0.08,29/01/2023,
-6.8679142,106.7749214,0.08,29/01/2023,
-6.865682602,107.5954628,0.08,29/01/2023,
-6.860704422,108.5777092,0.08,29/01/2023,
-6.858644485,107.5230217,0.08,29/01/2023,
-6.858644485,107.5226784,0.08,29/01/2023,
-6.857292652,107.5446725,0.01,29/01/2023,
-6.857271194,107.544651,0.08,29/01/2023,
-6.857099533,106.7601585,0.08,29/01/2023,
-6.856412888,107.5202751,0.08,29/01/2023,
-6.852185726,107.5021434,0.01,29/01/2023,
-6.852121353,107.502079,0.08,29/01/2023,
-6.850061417,106.7532921,0.08,29/01/2023,
-6.846113205,107.47015,0.08,29/01/2023,
-6.843366623,108.2436562,0.08,29/01/2023,
-6.841306686,107.3094749,0.08,29/01/2023,
-6.841285229,107.3093247,0.01,29/01/2023,
-6.837186813,107.5916862,0.08,29/01/2023,
-6.834096909,108.6278343,0.08,29/01/2023,
-6.833131313,108.6253667,0.01,29/01/2023,
-6.833088398,108.6253667,0.01,29/01/2023,
-6.83306694,108.6254311,0.08,29/01/2023,
-6.832723618,108.6182213,0.08,29/01/2023,
-6.832036972,107.3400307,0.08,29/01/2023,
-6.831972599,107.3399663,0.01,29/01/2023,
-6.828260422,107.1673393,0.08,29/01/2023,
-6.820363998,107.1371269,0.08,29/01/2023,
-6.815106869,106.7188096,0.01,29/01/2023,
-6.815042496,106.7189598,0.08,29/01/2023,
-6.812016964,107.9214692,0.01,29/01/2023,
-6.811952591,107.9216194,0.08,29/01/2023,
-6.810922623,107.4783897,0.08,29/01/2023,
-6.81085825,107.4784541,0.01,29/01/2023,
-6.810815334,107.478497,0.01,29/01/2023,
-6.810772419,107.478497,0.01,29/01/2023,
-6.810750961,107.4783897,0.08,29/01/2023,
-6.765432358,108.5450935,0.08,29/01/2023,
-6.753480434,107.4489713,0.01,29/01/2023,
-6.753416061,107.448864,0.08,29/01/2023,
-6.750497818,108.2093239,0.08,29/01/2023,
-6.734361649,107.4392509,0.08,29/01/2023,
-6.726980209,107.0379066,0.08,29/01/2023,
-6.720113754,108.572216,0.08,29/01/2023,
-6.718225479,108.5499001,0.08,29/01/2023,
-6.716852188,108.5505867,0.08,29/01/2023,
-6.716787815,108.5505652,0.01,29/01/2023,
-6.711874008,108.5533333,0.08,29/01/2023,
-6.711852551,108.5533977,0.01,29/01/2023,
-6.710329056,107.7715874,0.08,29/01/2023,
-6.710264683,107.7716517,0.01,29/01/2023,
-6.703805923,108.3401299,0.08,29/01/2023,
-6.70088768,108.4935951,0.08,29/01/2023,
-6.643724442,106.7718315,0.08,29/01/2023,
-6.643660069,106.771853,0.01,29/01/2023,
-6.643660069,106.7719817,0.01,29/01/2023,
-6.641492844,106.8363762,0.08,29/01/2023,
-6.636664867,106.7918944,0.01,29/01/2023,
-6.633253098,106.8271065,0.08,29/01/2023,
-6.620721817,106.8078804,0.08,29/01/2023,
-6.612825394,106.6640282,0.08,29/01/2023,
-6.604585648,106.7962074,0.08,29/01/2023,
-6.602525711,106.8075371,0.08,29/01/2023,
-6.601324081,106.8075371,0.08,29/01/2023,
-6.600980759,106.7896843,0.08,29/01/2023,
-6.598577499,106.7831612,0.08,29/01/2023,
-6.596517563,106.7838478,0.08,29/01/2023,
-6.596496105,106.7839122,0.01,29/01/2023,
-6.59617424,106.8147469,0.08,29/01/2023,
-6.596002579,106.8147469,0.08,29/01/2023,
-6.593427658,106.7821312,0.08,29/01/2023,
-6.586904526,106.7642784,0.08,29/01/2023,
-6.586561203,106.8051338,0.08,29/01/2023,
-6.586046219,106.8470192,0.08,29/01/2023,
-6.584265232,106.7597079,0.01,29/01/2023,
-6.583535671,106.7982459,0.01,29/01/2023,
-6.577119827,106.6523552,0.08,29/01/2023,
-6.573171616,107.4650002,0.08,29/01/2023,
-6.57248497,106.7756081,0.08,29/01/2023,
-6.569051743,106.7992973,0.08,29/01/2023,
-6.566133499,106.8027306,0.08,29/01/2023,
-6.566026211,106.6653371,0.01,29/01/2023,
-6.565961838,106.6654015,0.08,29/01/2023,
-6.564245224,106.6664314,0.08,29/01/2023,
-6.562185287,107.7818871,0.08,29/01/2023,
-6.562120914,107.7819514,0.01,29/01/2023,
-6.561498642,107.7671242,0.08,29/01/2023,
-6.560297012,106.71381,0.08,29/01/2023,
-6.560297012,106.7141533,0.08,29/01/2023,
-6.559889317,106.8055844,0.01,29/01/2023,
-6.559610367,106.8058205,0.08,29/01/2023,
-6.55755043,106.7728615,0.08,29/01/2023,
-6.556692123,106.7807579,0.08,29/01/2023,
-6.556520462,106.7821312,0.08,29/01/2023,
-6.556520462,106.7756081,0.08,29/01/2023,
-6.55534029,106.8033099,0.01,29/01/2023,
-6.555318832,106.8034172,0.08,29/01/2023,
-6.554310322,107.8187728,0.01,29/01/2023,
-6.554288864,107.8186226,0.08,29/01/2023,
-6.554267406,107.8187299,0.01,29/01/2023,
-6.554224491,107.8187299,0.01,29/01/2023,
-6.554117203,107.6898766,0.08,29/01/2023,
-6.554117203,107.8189659,0.08,29/01/2023,
-6.554095745,107.6898122,0.01,29/01/2023,
-6.554095745,107.8188157,0.01,29/01/2023,
-6.553945541,107.6885033,0.08,29/01/2023,
-6.553881168,107.6885247,0.01,29/01/2023,
-6.552915573,107.8028297,0.08,29/01/2023,
-6.5528512,107.8026795,0.01,29/01/2023,
-6.552400589,106.788311,0.08,29/01/2023,
-6.548967361,106.7996407,0.08,29/01/2023,
-6.54759407,106.8233299,0.08,29/01/2023,
-6.54501915,107.7774239,0.08,29/01/2023,
-6.544997692,107.7775311,0.01,29/01/2023,
-6.542165279,107.4560523,0.01,29/01/2023,
-6.542100906,107.4560738,0.08,29/01/2023,
-6.541070938,106.8078804,0.08,29/01/2023,
-6.538324356,106.8257332,0.08,29/01/2023,
-6.538324356,107.4200249,0.08,29/01/2023,
-6.531629562,106.8068504,0.08,29/01/2023,
-6.526136398,106.7941475,0.08,29/01/2023,
-6.522939205,107.4414182,0.01,29/01/2023,
-6.522939205,107.4414611,0.01,29/01/2023,
-6.522874832,107.4413109,0.08,29/01/2023,
-6.517038345,106.8339729,0.08,29/01/2023,
-6.515257359,106.8526196,0.01,29/01/2023,
-6.514806747,107.4955559,0.08,29/01/2023,
-6.513605118,106.7560387,0.08,29/01/2023,
-6.506416798,106.8955779,0.01,29/01/2023,
-6.50639534,106.8954277,0.08,29/01/2023,
-6.504163742,106.8937111,0.08,29/01/2023,
-6.503305435,106.908474,0.08,29/01/2023,
-6.502962112,106.7505455,0.08,29/01/2023,
-6.500730515,106.5036964,0.08,29/01/2023,
-6.499013901,107.5528908,0.08,29/01/2023,
-6.495816708,107.4726605,0.01,29/01/2023,
-6.49302721,106.8678117,0.01,29/01/2023,
-6.491117477,106.7958641,0.08,29/01/2023,
-6.491053104,106.7958856,0.01,29/01/2023,
-6.49045229,106.7963576,0.01,29/01/2023,
-6.490430832,106.7962074,0.08,29/01/2023,
-6.490087509,106.7965508,0.08,29/01/2023,
-6.489915848,106.7972374,0.08,29/01/2023,
-6.489808559,106.797173,0.01,29/01/2023,
-6.489808559,106.7972159,0.01,29/01/2023,
-6.489744186,106.7972374,0.08,29/01/2023,
-6.489679813,106.7972159,0.01,29/01/2023,
-6.489636898,106.7972159,0.01,29/01/2023,
-6.489572525,106.7972374,0.08,29/01/2023,
-6.48888588,106.7924309,0.08,29/01/2023,
-6.488778591,106.7973876,0.01,29/01/2023,
-6.487512589,106.8913078,0.08,29/01/2023,
-6.487491131,106.8912005,0.01,29/01/2023,
-6.487190723,106.7970014,0.01,29/01/2023,
-6.487169266,106.7968941,0.08,29/01/2023,
-6.486825943,106.7968941,0.08,29/01/2023,
-6.485817432,107.0370269,0.01,29/01/2023,
-6.485795975,107.0368767,0.08,29/01/2023,
-6.485774517,107.0370269,0.01,29/01/2023,
-6.485731602,107.0370269,0.01,29/01/2023,
-6.484937668,106.7951775,0.08,29/01/2023,
-6.481847763,107.5704002,0.08,29/01/2023,
-6.479101181,106.8295097,0.08,29/01/2023,
-6.473972797,107.4873805,0.01,29/01/2023,
-6.47395134,107.4873161,0.08,29/01/2023,
-6.473264694,107.6881599,0.08,29/01/2023,
-6.465539932,106.7986107,0.08,29/01/2023,
-6.465518475,106.7987609,0.01,29/01/2023,
-6.465475559,107.0378852,0.01,29/01/2023,
-6.462450027,106.8518257,0.08,29/01/2023,
-6.461999416,106.8309903,0.01,29/01/2023,
-6.461935043,106.830883,0.08,29/01/2023,
-6.460561752,106.8981743,0.08,29/01/2023,
-6.458501816,106.8483925,0.08,29/01/2023,
-6.453716755,106.8643785,0.01,29/01/2023,
-6.453716755,106.8643355,0.01,29/01/2023,
-6.453695297,106.8645287,0.08,29/01/2023,
-6.453695297,106.8641853,0.08,29/01/2023,
-6.45367384,106.8643355,0.01,29/01/2023,
-6.45367384,106.8642926,0.01,29/01/2023,
-6.453373432,106.9238591,0.01,29/01/2023,
-6.453351974,106.8432426,0.08,29/01/2023,
-6.453351974,106.8535423,0.08,29/01/2023,
-6.451292038,106.8257332,0.08,29/01/2023,
-6.450605392,106.9754219,0.08,29/01/2023,
-6.449253559,106.7321134,0.01,29/01/2023,
-6.448030472,106.9441795,0.08,29/01/2023,
-6.447064877,106.7806077,0.01,29/01/2023,
-6.447000504,106.7807579,0.08,29/01/2023,
-6.446828842,106.8428993,0.08,29/01/2023,
-6.446764469,106.842792,0.01,29/01/2023,
-6.446485519,106.864872,0.08,29/01/2023,
-6.446142197,106.8284798,0.08,29/01/2023,
-6.445455551,106.8284798,0.08,29/01/2023,
-6.44528389,106.8284798,0.08,29/01/2023,
-6.444940567,106.8288231,0.08,29/01/2023,
-6.444768906,106.8288231,0.08,29/01/2023,
-6.440477371,106.6952705,0.08,29/01/2023,
-6.44030571,106.8494225,0.08,29/01/2023,
-6.438589096,107.0049477,0.08,29/01/2023,
-6.437730789,106.797924,0.08,29/01/2023,
-6.436679363,107.3868728,0.01,29/01/2023,
-6.435499191,106.8556023,0.08,29/01/2023,
-6.434297562,106.8030739,0.08,29/01/2023,
-6.434276104,106.8029666,0.01,29/01/2023,
-6.4341259,106.7090034,0.08,29/01/2023,
-6.434061527,106.7090249,0.01,29/01/2023,
-6.433954239,106.7313194,0.08,29/01/2023,
-6.430757046,106.9585347,0.01,29/01/2023,
-6.430692673,106.9585991,0.08,29/01/2023,
-6.427259445,106.8559456,0.08,29/01/2023,
-6.4265728,106.798954,0.08,29/01/2023,
-6.42565012,106.7847705,0.01,29/01/2023,
-6.423890591,106.791122,0.01,29/01/2023,
-6.415994167,106.8022799,0.01,29/01/2023,
-6.415929794,106.8075371,0.08,29/01/2023,
-6.415929794,106.8071938,0.08,29/01/2023,
-6.415929794,106.8023872,0.08,29/01/2023,
-6.415908337,106.807344,0.01,29/01/2023,
-6.415865421,106.807344,0.01,29/01/2023,
-6.415865421,106.8073869,0.01,29/01/2023,
-6.415865421,106.8074298,0.01,29/01/2023,
-6.415822506,106.8073869,0.01,29/01/2023,
-6.415758133,106.8075371,0.08,29/01/2023,
-6.41541481,107.0609093,0.08,29/01/2023,
-6.412324905,106.8662453,0.08,29/01/2023,
-6.412153244,106.7189598,0.08,29/01/2023,
-6.411874294,106.8670821,0.01,29/01/2023,
-6.411809921,106.8669319,0.08,29/01/2023,
-6.41163826,106.8665886,0.08,29/01/2023,
-6.41163826,106.8659019,0.08,29/01/2023,
-6.41163826,106.8662453,0.08,29/01/2023,
-6.411616802,106.8659663,0.01,29/01/2023,
-6.411616802,106.8660092,0.01,29/01/2023,
-6.411573887,106.8659663,0.01,29/01/2023,
-6.411573887,106.8660092,0.01,29/01/2023,
-6.411530972,106.8660092,0.01,29/01/2023,
-6.411488056,106.8659234,0.01,29/01/2023,
-6.411466599,106.8659019,0.08,29/01/2023,
-6.411294937,106.8659019,0.08,29/01/2023,
-6.411273479,106.825583,0.01,29/01/2023,
-6.410093307,106.7251396,0.08,29/01/2023,
-6.40942812,106.9797349,0.01,29/01/2023,
-6.409406662,106.9798851,0.08,29/01/2023,
-6.406145096,106.8020439,0.08,29/01/2023,
-6.404600143,107.4921227,0.08,29/01/2023,
-6.404085159,107.4646568,0.08,29/01/2023,
-6.403913498,106.8051338,0.08,29/01/2023,
-6.403741837,106.8470192,0.08,29/01/2023,
-6.40260458,107.4604726,0.01,29/01/2023,
-6.402540207,107.460537,0.08,29/01/2023,
-6.401510239,106.7742348,0.08,29/01/2023,
-6.401166916,106.8113136,0.08,29/01/2023,
-6.401145458,106.8114638,0.01,29/01/2023,
-6.400823593,107.4110985,0.08,29/01/2023,
-6.400802135,107.4110341,0.01,29/01/2023,
-6.399965286,106.8350029,0.08,29/01/2023,
-6.399621964,107.4121284,0.08,29/01/2023,
-6.399621964,107.4117851,0.08,29/01/2023,
-6.399106979,107.8557014,0.08,29/01/2023,
-6.399042606,107.8555942,0.01,29/01/2023,
-6.39790535,106.8762016,0.08,29/01/2023,
-6.397840977,106.876266,0.01,29/01/2023,
-6.393721104,106.9752288,0.01,29/01/2023,
-6.392948627,106.8418908,0.01,29/01/2023,
-6.39292717,106.8418694,0.08,29/01/2023,
-6.392905712,106.8418908,0.01,29/01/2023,
-6.392862797,106.8418908,0.01,29/01/2023,
-6.392819881,106.8422771,0.01,29/01/2023,
-6.392755508,106.8422127,0.08,29/01/2023,
-6.392691135,106.8477273,0.01,29/01/2023,
-6.391382217,106.8250465,0.08,29/01/2023,
-6.390545368,106.79919,0.01,29/01/2023,
-6.390523911,106.7992973,0.08,29/01/2023,
-6.390352249,106.7938042,0.08,29/01/2023,
-6.390352249,106.8017006,0.08,29/01/2023,
-6.390330791,106.8015933,0.01,29/01/2023,
-6.390330791,106.8016362,0.01,29/01/2023,
-6.390287876,106.7938256,0.01,29/01/2023,
-6.390244961,106.8016362,0.01,29/01/2023,
-6.390180588,106.8017006,0.08,29/01/2023,
-6.389665604,107.3517036,0.08,29/01/2023,
-6.387541294,106.8104339,0.01,29/01/2023,
-6.387434006,106.8102837,0.08,29/01/2023,
-6.387090683,106.7570686,0.08,29/01/2023,
-6.386983395,106.7571759,0.01,29/01/2023,
-6.386919022,106.7570686,0.08,29/01/2023,
-6.385889053,106.9119072,0.08,29/01/2023,
-6.383485794,106.8497658,0.08,29/01/2023,
-6.383421421,106.8496156,0.01,29/01/2023,
-6.380052567,106.8439293,0.08,29/01/2023,
-6.378314495,106.8611598,0.01,29/01/2023,
-6.375589371,107.3750496,0.08,29/01/2023,
-6.375439167,107.824266,0.01,29/01/2023,
-6.375417709,107.8241158,0.08,29/01/2023,
-6.371662617,107.4135232,0.01,29/01/2023,
-6.367006302,106.811657,0.08,29/01/2023,
-6.363036633,107.1815228,0.01,29/01/2023,
-6.362371445,107.2730827,0.08,29/01/2023,
-6.360998154,106.8150902,0.08,29/01/2023,
-6.360139847,107.1779823,0.08,29/01/2023,
-6.356019974,107.1285439,0.08,29/01/2023,
-6.355848312,107.1285439,0.08,29/01/2023,
-6.352930069,107.1312904,0.08,29/01/2023,
-6.352908611,107.131269,0.01,29/01/2023,
-6.350355148,107.133007,0.08,29/01/2023,
-6.34711504,107.1128154,0.01,29/01/2023,
-6.345784664,107.3716378,0.01,29/01/2023,
-6.343660355,106.7392159,0.08,29/01/2023,
-6.343595982,106.7393661,0.01,29/01/2023,
-6.343553066,106.7749858,0.01,29/01/2023,
-6.343488693,106.7749214,0.08,29/01/2023,
-6.340913773,107.2572899,0.08,29/01/2023,
-6.338853836,107.3101616,0.08,29/01/2023,
-6.337823868,108.3167839,0.08,29/01/2023,
-6.337652206,106.8301964,0.08,29/01/2023,
-6.3367939,107.7032661,0.08,29/01/2023,
-6.336622238,107.2511101,0.08,29/01/2023,
-6.333982944,107.0304608,0.01,29/01/2023,
-6.333875656,107.0293236,0.08,29/01/2023,
-6.332159042,107.2823524,0.08,29/01/2023,
-6.330850124,107.0076299,0.01,29/01/2023,
-6.330807209,107.0065999,0.01,29/01/2023,
-6.330807209,107.0066428,0.01,29/01/2023,
-6.330785751,107.0076942,0.08,29/01/2023,
-6.330785751,107.0066643,0.08,29/01/2023,
-6.330764294,107.0065999,0.01,29/01/2023,
-6.328382492,106.7182732,0.08,29/01/2023,
-6.32600069,106.9243741,0.01,29/01/2023,
-6.324927807,106.7435718,0.01,29/01/2023,
-6.322031021,106.8109703,0.08,29/01/2023,
-6.32185936,106.9658089,0.08,29/01/2023,
-6.321516037,106.6708946,0.08,29/01/2023,
-6.321494579,106.6707444,0.01,29/01/2023,
-6.321001053,107.090435,0.08,29/01/2023,
-6.320829391,106.8332863,0.08,29/01/2023,
-6.319627762,106.9177437,0.08,29/01/2023,
-6.317911148,106.8775749,0.08,29/01/2023,
-6.317739487,106.7453957,0.08,29/01/2023,
-6.314992905,106.9174004,0.08,29/01/2023,
-6.314821243,106.8281364,0.08,29/01/2023,
-6.31475687,106.8280721,0.01,29/01/2023,
-6.312654018,107.0704579,0.01,29/01/2023,
-6.312589645,106.8617821,0.08,29/01/2023,
-6.312589645,106.8621254,0.08,29/01/2023,
-6.311731339,106.9386864,0.08,29/01/2023,
-6.311559677,106.92976,0.08,29/01/2023,
-6.311388016,106.9826317,0.08,29/01/2023,
-6.309843063,106.874485,0.08,29/01/2023,
-6.30692482,106.9239235,0.08,29/01/2023,
